conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.82445E+18,Fri Aug 16 14:02:36 +0000 2024,3,knp ya org2 memandang gapyear semenyedihkan itu pdhl asik jir. di saat temen2 lu abis burnout belajar langsung nyiapin ospek &amp; kuliah lu bisa rehat dulu untuk ngelakuin hal2 yg lu suka. telat setahun gamasalah yg penting otak fresh + persiapan jd lebih matang gaseeh,1.82445E+18,,,in,,0,0,0,https://x.com/undefined/status/1824446665065107832,1.13144E+18,
1.82252E+18,Sun Aug 11 07:15:55 +0000 2024,2,12. Kenalin limitmu Fun fact kuliah itu enak ga fullday seperti sekolah 2 sks sekitar 90 menitan tapi godaan aktivitas di luar itu sangat banyak kenalin batasan kemampuanmu jangan sampai kamu terlalu sibuk ikut kegiatan lain jadinya kamu kecapean burnout dan sering sakit..,1.82253E+18,,minionjastip24,in,,0,1,0,https://x.com/undefined/status/1822532381192098126,1709864245,
1.82077E+18,Tue Aug 06 10:52:51 +0000 2024,37,Daripada pc saranku bikin buku aja gituu yang isinya motivasi² dari cast coc :D Bisa juga tips snbt kuliah di luar negeri pengalaman cast pas ikutan lomba dalam negeri maupun luar negeri tips dunia kerja atau mungkin bisa se simple cara ngatasin burnout,1.82078E+18,,bbiwwkritt,in,,0,1,3,https://x.com/undefined/status/1820775035709305083,1.34394E+18,
1.81739E+18,Sun Jul 28 02:54:54 +0000 2024,0,@tanyarlfes Ibunda ratu tidak memberikan izin untuk diriku kuliah luar kota padahal kan seru klo w kuliah di bali klo stress kuliah lgi burnout ampe mo burn my kos kosan ini bisa healing ke pantai sembari swiwit swiwitin bule yg lgi berjemur ato lg surfing,1.81739E+18,,tanyarlfes,in,,0,1,1,https://x.com/undefined/status/1817393265198657609,1.72114E+18,
1.80881E+18,Fri Jul 05 05:04:03 +0000 2024,35,@cattosbaby Sm ka yg aku tau pgn cpt2 kerja buat nyari uang setiap hari ortu berantem krn uang bahkan dari smp ortu udh blg ga akan bsa nguliahin km yg scr ga lgsng nglarang kuliah. Trs pas gede burnout pgn balik ke zaman sklh dan belajar dgn bener krn ternyata bljr itu menyenangkan.,1.80909E+18,,cattosbaby,in,,0,1,0,https://x.com/undefined/status/1809090844584202260,249099730,
1.80336E+18,Wed Jun 19 12:59:58 +0000 2024,5,1. ga semuanya hrs bs dilakuin dalam 1 waktu sbg mahasiswa fast track kami tuh start S2 di saat masuk sem 7 S1. jadi yaa sambil kuliah S2 sambil skripsian. pernah suatu waktu jadwal bimbingan skripsi mepet bgt sama UTS S2. stress? banget. mana UTS close book pula. belum lagi,1.80341E+18,,ladybloem,in,,0,1,0,https://x.com/undefined/status/1803412408259727450,2748901249,
1.80295E+18,Tue Jun 18 06:32:48 +0000 2024,16,still feel surreal iben yg dlu might laugh if someone tells her 'km kuliah di itb' selama sma minim motivasi belajar krn sakit hati sm perjuangan yg ga terbalas di ppdb. setelah burnout hampir 2 taun long story short i got accepted https://t.co/OdwzOnHUNx,1.80295E+18,https://pbs.twimg.com/media/GQVf0cqaEAALnbZ.jpg,,in,,0,2,0,https://x.com/undefined/status/1802952586905219150,1.6764E+18,
1.79108E+18,Thu May 16 13:51:28 +0000 2024,24,@collegemenfess bukan males sih cuma lagi burnout aja pengen cuti kuliah seminggu aja,1.7911E+18,,collegemenfess,in,,0,1,2,https://x.com/undefined/status/1791104179735511462,1.31533E+18,
1.78956E+18,Sun May 12 07:45:00 +0000 2024,56,Motivasi kalian biar semangat kuliah tuh apa ges? Akhir-akhir ini rasanya burnout banget Telyu!,1.78956E+18,,,in,,13,30,1,https://x.com/undefined/status/1789562406227861642,89412430,
1.78922E+18,Sat May 11 09:41:02 +0000 2024,2,@fthasya_ Pernah ngerasain kayak gini jugaaa beberapa bulan lalu tapiii emang mau gamau kamu harus bangkitt. Motivasiin diri kamu kalau kamu harus semangat biar cepet selesain kuliah. Dikit lagi yaa kalau capek + burnout istirahat dulu abis itu bangkit lagi ,1.78923E+18,,fthasya_,in,,0,1,0,https://x.com/undefined/status/1789229216263016491,1.51173E+18,
